"","year","individual","sex","Salmon.med","project","WSHDFID","FOCALWSHD","site_id","revisitid","revisit","revisit_date","Salmon_year","BM","BMDensity","LogBM","SalmonDiv_year","diversity","EVI_year","EVI_Mean_MWS","relative_age","EVI_Mean_z","BMDensity_z","LogBM_z","diversity_z","relative_age_z"
"204",2015,23400,"male",0.857,"wt",61,12788,"201542","20154201","1","05/19/2015",2014,16000.7645035242,44.0299088137007,3.80732690929923,2014,0.872186202541218,2014,0.290720374129994,2,0.482475768130887,-0.222078024816061,0.317406027144176,0.760752987633938,-0.339250947596653
"205",2014,23534,"female",0.772,"kt",5,5982,"201471","20147102bs","2","06/10/2014",2013,26955.5273804338,131.956604187982,4.89002279067856,2013,0.38878932360524,2013,0.283746864840645,1,0.379925375068806,0.938827728964795,1.1022964857152,-0.757788206775798,-0.765250995948614
"206",2015,23801,"male",0.896,"kt",11,6019,"201539","20153902","2","06/03/2015",2014,13940.7342650687,36.4806498029683,3.62382479454566,2014,0.890264517829612,2014,0.281502055765142,1,0.346913867735796,-0.321751715326493,0.184377850465243,0.817544141419168,-0.765250995948614
"207",2016,23801,"male",0.98,"kt",25,6379,"201620","20162001","1","05/14/2016",2015,15221.3205911655,45.4967247274928,3.83938187414468,2015,0.693299643362508,2015,0.239378034893172,2,-0.27254969336876,-0.202711494244088,0.340643980192423,0.198799402337696,-0.339250947596653
"208",2017,23801,"male",0.968,"kt",11,6019,"201739","20173902","2","06/01/2017",2016,6345.64261107592,16.60552173708,2.86821258790091,2016,1.02939866630711,2016,0.313605792384264,3,0.8190220520729,-0.584165199998067,-0.363396295142201,1.25461964856199,0.0867491007553085
"209",2017,23860,"female",0.644,"kt",25,6379,"201720","20172002","2","06/01/2017",2016,11482.9281348818,34.3226211739815,3.56452358515605,2016,0.881610485702777,2016,0.240238035490434,1,-0.259902775493775,-0.350244402803833,0.141387982089342,0.79035839642373,-0.765250995948614
"210",2013,23996,"male",0.772,"kt",1,5993,"201311","20131101bs","1","05/27/2013",2012,2686.12983887077,14.5284831799085,2.74267596206913,2012,0.933675636041093,2012,0.110596056190628,1,-2.16637989955055,-0.611588566719414,-0.454402921759305,0.953915670016181,-0.765250995948614
"211",2014,23996,"male",0.761,"kt",1,6025,"201411","20141101bs","1","05/23/2014",2013,6425.00538460576,34.750957049905,3.5765770394084,2013,0.59846431844467,2013,0.147579202524087,2,-1.62251653954021,-0.344589037493063,0.150126023304978,-0.0991159418613762,-0.339250947596653
"212",2015,23996,"male",0.905,"kt",1,5992,"201511","20151101","1","05/23/2015",2014,3590.54068333426,19.4201743972767,3.01652335321311,2014,0.829648211858372,2014,0.153814289834815,3,-1.53082516465839,-0.547003033784407,-0.255879764785947,0.627124298674458,0.0867491007553085
"213",2016,23996,"male",0.42,"kt",1,5993,"201660","20166001","1","05/20/2016",2015,2143.68137519426,11.5945396056082,2.53326335539357,2015,1.02347975787101,2015,0.158466156578744,4,-1.46241616952147,-0.650325743889271,-0.606214672141818,1.23602601116421,0.51274914910727
"214",2017,23996,"male",0.809,"kt",1,5992,"201711","20171101","1","05/17/2017",2016,1556.83141107613,8.42044142560191,2.24288194795765,2016,0.776935796574843,2016,0.170083105089008,5,-1.29158071401715,-0.692233708524463,-0.816724012726467,0.461533709341187,0.938749197459231
"215",2016,24031,"male",0.887,"kt",25,6379,"201620","20162002","2","05/28/2016",2015,15221.3205911655,45.4967247274928,3.83938187414468,2015,0.693299643362508,2015,0.239378034893172,1,-0.27254969336876,-0.202711494244088,0.340643980192423,0.198799402337696,-0.765250995948614
"216",2017,24031,"male",0.86,"kt",40,11835,"201718","20171801","1","05/15/2017",2016,46361.0764062035,142.869784593313,4.96890861681639,2016,0.637280645236683,2016,0.333000418337225,2,1.10423376288341,1.08291564072661,1.15948404255082,0.0228215257099625,-0.339250947596653
"217",2014,24846,"female",0.821,"kt",39,6033,"201437","20143703bs","3","06/23/2014",2013,42143.3082340287,77.677484030787,4.36535701576996,2013,0.341707385832318,2013,0.290323499601819,1,0.476639447109155,0.222174582472479,0.721944839655641,-0.905691234569833,-0.765250995948614
"218",2014,25721,"female",0.747,"kt",192,9625,"201401","20140102bs","2","06/09/2014",2013,5436.75700694068,17.7090249166687,2.9290060233036,2013,0.976597399287668,2013,0.30591674658085,1,0.705949187795399,-0.569595527101266,-0.319324651191237,1.08874994070922,-0.765250995948614
"219",2017,25777,"male",0.911,"kt",80,5979,"201765","20176501","1","05/21/2017",2016,11180.2070457963,55.6845774871072,4.0375021717434,2016,0.713809193673283,2016,0.345778493075769,1,1.29214440193795,-0.0682001625380177,0.484269474579988,0.263228028964918,-0.765250995948614
"220",2015,25850,"male",0.817,"kt",1,5990,"201562","20156202","2","06/05/2015",2014,3590.54068333426,19.4201743972767,3.01652335321311,2014,0.829648211858372,2014,0.153814289834815,1,-1.53082516465839,-0.547003033784407,-0.255879764785947,0.627124298674458,-0.765250995948614
"221",2014,25852,"female",0.773,"kt",25,6020,"201419","20141902bs","2","06/08/2014",2013,70718.1027505269,211.377326613742,5.35836453514688,2013,0.650414567398812,2013,0.209170886801681,1,-0.716767200155228,1.98742819371586,1.44181654199858,0.0640803809414321,-0.765250995948614
"222",2014,26309,"female",0.473,"ht",15,12411,"201463","20146301","1","05/22/2014",2013,6639.18703715964,17.820304094929,2.93493629209944,2013,0.834747669514381,2013,0.290672565636345,1,0.48177271037159,-0.568126295967667,-0.315025557166157,0.643143716377035,-0.765250995948614
"223",2014,26363,"male",0.923,"ht",9,11810,"201422","20142201","1","05/23/2014",2013,23269.3075239943,62.5249990134428,4.15143351367601,2013,0.49527156989506,2013,0.32742637256856,1,1.02226347205785,0.0221146693160202,0.566862956972453,-0.42328526621008,-0.765250995948614
"224",2015,26363,"male",0.661,"ht",9,11810,"201529","20152901","1","05/19/2015",2014,30216.5718026496,81.1924085064474,4.40906294386108,2014,0.38078700986186,2014,0.325642919492024,2,0.996036531443337,0.268582513880906,0.753629051752217,-0.782926646015748,-0.339250947596653
"225",2016,26363,"male",0.494,"ht",9,11811,"201636","20163601","1","05/22/2016",2015,19032.5695594096,51.1408167904559,3.95394807371553,2015,0.47826664751336,2015,0.35043254551864,3,1.36058553932582,-0.128191930841057,0.423697696812593,-0.476704467428737,0.0867491007553085
"226",2014,26729,"male",0.749,"nt",51,852,"201440","20144001","1","05/28/2014",2013,56086.2989765,123.698443528441,4.82589837087947,2013,0.648192628876356,2013,0.312427496647922,1,0.801694378746387,0.829794332628237,1.05581007514754,0.0571003913618093,-0.765250995948614
"227",2015,26729,"male",0.207,"nt",53,820,"201545","20154502","2","06/09/2015",2014,7.31202384917216,0.036576391784372,0.035923351851159,2014,0.0308353005101587,2014,0.306661351291504,2,0.716899127429103,-0.802926793431732,-2.41663842483126,-1.88226367085211,-0.339250947596653
"228",2014,26823,"female",0.151,"nt",51,833,"201439","20143901","1","05/28/2014",2013,56086.2989765,123.698443528441,4.82589837087947,2013,0.648192628876356,2013,0.312427496647922,1,0.801694378746387,0.829794332628237,1.05581007514754,0.0571003913618093,-0.765250995948614
"229",2014,26901,"female",0.843,"ht",9,11810,"201422","20142202","2","06/01/2014",2013,23269.3075239943,62.5249990134428,4.15143351367601,2013,0.49527156989506,2013,0.32742637256856,1,1.02226347205785,0.0221146693160202,0.566862956972453,-0.42328526621008,-0.765250995948614
"230",2015,26901,"female",0.812,"ht",9,11810,"201522","20152202","2","05/29/2015",2014,30216.5718026496,81.1924085064474,4.40906294386108,2014,0.38078700986186,2014,0.325642919492024,2,0.996036531443337,0.268582513880906,0.753629051752217,-0.782926646015748,-0.339250947596653
"231",2016,26901,"female",0.806,"ht",9,11810,"201629","20162903","3","06/11/2016",2015,19032.5695594096,51.1408167904559,3.95394807371553,2015,0.47826664751336,2015,0.35043254551864,3,1.36058553932582,-0.128191930841057,0.423697696812593,-0.476704467428737,0.0867491007553085
"232",2017,26901,"female",0.796,"ht",9,11810,"201729","20172901","1","05/17/2017",2016,7972.17263894102,21.4213545405592,3.11001383243627,2016,0.664479535509766,2016,0.353271497034739,4,1.40233433204698,-0.520581233979473,-0.188104698517101,0.108264020524615,0.51274914910727
"233",2015,27041,"female",0.734,"wt",59,12790,"201529","20152902","2","06/06/2015",2014,22470.1764622648,62.9910237466375,4.15874281956438,2014,0.557432201385147,2014,0.236229436636174,1,-0.318852060721004,0.0282676447220328,0.572161771301783,-0.228014084906649,-0.765250995948614
"234",2016,27160,"female",0.395,"wt",58,12719,"2016p04","2016p0401","1","05/18/2016",2015,0,0,0,2015,0,2015,0.3191822872522,1,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"235",2017,27160,"female",0.625,"wt",58,12719,"2017p01","2017p0102","2","05/21/2017",2016,14123.528046036,26.1232566559685,3.30039153904747,2016,0.0235101964754911,2016,0.327311465366931,2,1.0205736802753,-0.458501507267833,-0.050092124521345,-1.90527472598028,-0.339250947596653
"236",2015,27162,"female",0.695,"wt",22,12405,"201538","20153801","1","05/26/2015",2014,25128.8391559704,63.0928224004302,4.16033238262466,2014,0.527388557202046,2014,0.196045772986096,1,-0.9097812946268,0.0296117034565506,0.573314110477324,-0.322393079290412,-0.765250995948614
"237",2015,27187,"male",0.935,"wt",64,12761,"201520","20152002","2","06/13/2015",2014,32142.1278160902,70.2945417996096,4.2668197718898,2014,0.651825965111862,2014,0.188963416177376,1,-1.01393236755209,0.124696790551363,0.650511167591707,0.068514140575296,-0.765250995948614
"238",2014,27479,"male",0.81,"ht",14,12382,"201465","20146502","2","06/03/2014",2013,97741.1115470915,276.983174324124,5.62756058784504,2013,0.288330420578896,2013,0.17039521959048,1,-1.28699084921906,2.85362936009031,1.63696775378539,-1.07336943875748,-0.765250995948614
"239",2014,27607,"male",0.747,"ht",15,12411,"201463","20146302","2","06/03/2014",2013,6639.18703715964,17.820304094929,2.93493629209944,2013,0.834747669514381,2013,0.290672565636345,1,0.48177271037159,-0.568126295967667,-0.315025557166157,0.643143716377035,-0.765250995948614
"240",2016,27607,"male",0.826,"ht",15,12375,"201673b","201673b02","2","06/03/2016",2015,3511.04285346032,9.42402299992405,2.34411304625948,2015,0.744545496635144,2015,0.328280310294999,3,1.03482123112338,-0.678983311485661,-0.743337455583064,0.359782939112829,0.0867491007553085
"241",2017,27607,"male",0.787,"wt",58,12403,"201725","20172502","2","06/03/2017",2016,14123.528046036,26.1232566559685,3.30039153904747,2016,0.0235101964754911,2016,0.327311465366931,4,1.0205736802753,-0.458501507267833,-0.050092124521345,-1.90527472598028,0.51274914910727
"242",2014,27711,"female",0.809,"ht",15,12378,"201469","20146903","3","06/13/2014",2013,6639.18703715964,17.820304094929,2.93493629209944,2013,0.834747669514381,2013,0.290672565636345,1,0.48177271037159,-0.568126295967667,-0.315025557166157,0.643143716377035,-0.765250995948614
"243",2014,27835,"male",0.929,"ht",9,11817,"201413","20141303","3","06/09/2014",2013,23269.3075239943,62.5249990134428,4.15143351367601,2013,0.49527156989506,2013,0.32742637256856,1,1.02226347205785,0.0221146693160202,0.566862956972453,-0.42328526621008,-0.765250995948614
"244",2014,27836,"female",0.918,"ht",9,11817,"201413","20141303","3","06/09/2014",2013,23269.3075239943,62.5249990134428,4.15143351367601,2013,0.49527156989506,2013,0.32742637256856,1,1.02226347205785,0.0221146693160202,0.566862956972453,-0.42328526621008,-0.765250995948614
"245",2015,27836,"female",0.614,"ht",10,11818,"201512b","201512b03","3","06/07/2015",2014,12982.931835138,22.1443257675594,3.1417496432557,2014,0.58119452166156,2014,0.282107856292471,2,0.355822593546155,-0.51103576597718,-0.16509811325564,-0.153367218559649,-0.339250947596653
"246",2016,27836,"female",0.954,"ht",10,11818,"201612b","201612b03","3","06/09/2016",2015,10557.0687456279,18.0066546156383,2.94478916077404,2015,0.425988027796076,2015,0.305870672801416,3,0.705271640237238,-0.565665889707763,-0.307882810301364,-0.64093233295058,0.0867491007553085
"247",2014,27845,"female",0.458,"ht",15,12377,"201480","20148003","3","06/13/2014",2013,6639.18703715964,17.820304094929,2.93493629209944,2013,0.834747669514381,2013,0.290672565636345,1,0.48177271037159,-0.568126295967667,-0.315025557166157,0.643143716377035,-0.765250995948614
"248",2019,27845,"female",0.442,"ht",15,12378,"201975","20197501","1","05/24/2019",2018,1722.74980335006,4.62404887877825,1.72705184557626,2018,0.86514000176535,2018,0.308404240610084,6,0.742529549253746,-0.742357893590873,-1.19067031894782,0.738618078186882,1.36474924581119
"249",2015,27978,"male",0.934,"ht",92,11814,"201519b","201519b01","1","05/17/2015",2014,12982.931835138,22.1443257675594,3.1417496432557,2014,0.58119452166156,2014,0.282107856292471,1,0.355822593546155,-0.51103576597718,-0.16509811325564,-0.153367218559649,-0.765250995948614
"250",2016,27978,"male",0.747,"ht",8,11819,"201608","20160801","1","05/18/2016",2015,2159.30624593888,6.90486410343397,2.06747827929722,2015,0.995314455883972,2015,0.300889566477813,2,0.632020943898496,-0.712244041292174,-0.943881295115436,1.1475476341121,-0.339250947596653
"251",2017,27978,"male",0.517,"ht",24,11827,"201731b","201731b01","1","05/14/2017",2016,860.799400641501,2.26127859043234,1.18211932414017,2016,0.775921692899622,2016,0.249678643980145,3,-0.121071941376472,-0.77355380753859,-1.58571415720029,0.458348007750364,0.0867491007553085
"252",2018,27978,"male",0.648,"ht",24,11826,"201823b","201823b01","1","05/17/2018",2017,1848.36533351129,4.85556675905159,1.76739279151978,2017,0.506557004230338,2017,0.210797853339974,4,-0.692841504916587,-0.739301137753884,-1.16142551982615,-0.387833243903591,0.51274914910727
"253",2019,27978,"male",0.714,"ht",24,11826,"201917","20191701","1","05/22/2019",2018,3005.43709945016,7.89513859188675,2.18550490187183,2018,0.218258792573463,2018,0.225282714940944,5,-0.47983135622458,-0.699169339160204,-0.858318976546203,-1.2934921956934,0.938749197459231
"254",2014,28122,"male",0.882,"kt",1,5990,"201462","20146202bs","2","06/10/2014",2013,6425.00538460576,34.750957049905,3.5765770394084,2013,0.59846431844467,2013,0.147579202524087,1,-1.62251653954021,-0.344589037493063,0.150126023304978,-0.0991159418613762,-0.765250995948614
"255",2016,28122,"male",0.941,"kt",1,5987,"201664","20166401","1","05/20/2016",2015,2143.68137519426,11.5945396056082,2.53326335539357,2015,1.02347975787101,2015,0.158466156578744,3,-1.46241616952147,-0.650325743889271,-0.606214672141818,1.23602601116421,0.0867491007553085
"256",2014,28132,"female",0.746,"kt",38,6309,"201424","20142403bs","3","06/16/2014",2013,57716.0678707771,328.172546821089,5.79658207170788,2013,0.578019308516284,2013,0.285116569151741,1,0.400067847051493,3.52948823106456,1.75949832978467,-0.163341821566491,-0.765250995948614
"257",2015,28797,"male",0.797,"kt",11,6019,"201539","20153901","1","05/22/2015",2014,13940.7342650687,36.4806498029683,3.62382479454566,2014,0.890264517829612,2014,0.281502055765142,1,0.346913867735796,-0.321751715326493,0.184377850465243,0.817544141419168,-0.765250995948614
"258",2016,28797,"male",0.876,"kt",11,6021,"201613","20161301","1","05/24/2016",2015,14700.1945866228,38.4680347931037,3.67549109854677,2015,0.814867534255945,2015,0.304218330428218,2,0.680972775373977,-0.295512054433918,0.221832864137631,0.580692331902187,-0.339250947596653
"259",2017,28797,"male",0.833,"kt",8,11823,"201728","20172801","1","05/18/2017",2016,1600.47043289733,5.1178617491171,1.81121264807507,2016,1.01435139476621,2016,0.307130616180227,3,0.7237999999729,-0.735838028377844,-1.12965871633338,1.20735020456264,0.0867491007553085
"260",2016,29003,"male",0.529,"wt",22,12405,"201638","20163802","2","06/01/2016",2015,8104.17189793886,20.3477397059835,3.06094586549796,2015,1.08999172119597,2015,0.230046627889046,1,-0.409774642298986,-0.534756287795586,-0.223676071544116,1.44496645044122,-0.765250995948614
"261",2017,29003,"male",0.791,"wt",58,12406,"201749","20174902","2","06/02/2017",2016,14123.528046036,26.1232566559685,3.30039153904747,2016,0.0235101964754911,2016,0.327311465366931,2,1.0205736802753,-0.458501507267833,-0.050092124521345,-1.90527472598028,-0.339250947596653
"262",2015,29030,"male",0.854,"wt",64,12791,"201546","20154602","2","06/07/2015",2014,32142.1278160902,70.2945417996096,4.2668197718898,2014,0.651825965111862,2014,0.188963416177376,1,-1.01393236755209,0.124696790551363,0.650511167591707,0.068514140575296,-0.765250995948614
"263",2015,29122,"male",0.9,"wt",66,12426,"201553","20155301","1","05/25/2015",NA,0,0,0,NA,0,2014,0.32393763929245,1,0.970959178350197,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"264",2016,29122,"male",0.77,"wt",58,12403,"201625","20162501","1","05/22/2016",2015,0,0,0,2015,0,2015,0.3191822872522,2,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.339250947596653
"265",2017,29122,"male",0.885,"wt",58,12719,"2017p01","2017p0103","3","05/30/2017",2016,14123.528046036,26.1232566559685,3.30039153904747,2016,0.0235101964754911,2016,0.327311465366931,3,1.0205736802753,-0.458501507267833,-0.050092124521345,-1.90527472598028,0.0867491007553085
"266",2019,29122,"male",0.791,"wt",57,12842,"201960","20196001","1","05/19/2019",2018,660.867871863038,1.29267768636679,0.829720429829448,2018,0.438590564568478,2018,0.32913401189681,5,1.04737551780902,-0.786342350970827,-1.84118250663475,-0.601342769846491,0.938749197459231
"267",2014,29701,"male",0.588,"kt",25,6379,"201440","20144002bs","2","06/08/2014",2013,70718.1027505269,211.377326613742,5.35836453514688,2013,0.650414567398812,2013,0.209170886801681,1,-0.716767200155228,1.98742819371586,1.44181654199858,0.0640803809414321,-0.765250995948614
"268",2014,29991,"female",0.444,"ht",17,12373,"201478","20147802","2","06/02/2014",2013,16802.1472269097,31.7312103219303,3.48832906680679,2013,1.13273187817071,2013,0.30673417995548,1,0.717970124513503,-0.384459083063911,0.0861514641748569,1.57923022385354,-0.765250995948614
"269",2016,29991,"female",0.734,"ht",17,12373,"201678","20167801","1","05/24/2016",2015,6271.96612637734,11.8447406513236,2.55293443972537,2015,1.00472461514304,2015,0.308125105506027,3,0.738424669852181,-0.647022312180203,-0.591954299799673,1.17710867412607,0.0867491007553085
"270",2017,29991,"female",0.451,"ht",17,12373,"201778","20177801","1","05/19/2017",2016,5615.73691109626,10.6054379022006,2.45147377293958,2016,1.27178738213089,2016,0.314849965574302,4,0.837318500013477,-0.663384961612313,-0.66550728051201,2.01605867739617,0.51274914910727
"271",2017,30070,"male",0.769,"wt",58,12719,"2017p01","2017p0103","3","05/30/2017",2016,14123.528046036,26.1232566559685,3.30039153904747,2016,0.0235101964754911,2016,0.327311465366931,1,1.0205736802753,-0.458501507267833,-0.050092124521345,-1.90527472598028,-0.765250995948614
"272",2017,30185,"male",0.967,"wt",104,12840,"201756","20175601","1","05/22/2017",2016,11269.891772934,23.1965120567266,3.1862084928876,2016,0.0699892230310026,2016,0.293018864482505,1,0.516276696661867,-0.497143635584426,-0.132868077587021,-1.75926568128813,-0.765250995948614
"273",2017,30239,"male",0.749,"wt",61,12779,"201712","20171201","1","05/18/2017",2016,53997.166477432,148.586045102776,5.00787177979084,2016,0.63711488904338,2016,0.325371448770507,1,0.992044362215293,1.15838805200396,1.18773003053355,0.0223008198081923,-0.765250995948614
"274",2019,30239,"male",0.662,"wt",61,12779,"201912","20191202","2","05/31/2019",2018,18676.2038309711,51.392016392881,3.95875422080471,2018,0.8047000797845,2018,0.296446555615208,3,0.566683322417851,-0.124875315078786,0.427181869106645,0.548752327466992,0.0867491007553085
"275",2016,30493,"female",0.545,"wt",61,12728,"201632","20163201","1","05/26/2016",2015,8733.075482298,24.0311340788783,3.22012041320186,2015,0,2015,0.324922858659402,1,0.985447526919205,-0.486124029950168,-0.10828394168676,-1.97912957153758,-0.765250995948614
"276",2016,30560,"male",0.887,"wt",14,12359,"201602","20160201","1","05/25/2016",2015,53005.6521511894,150.209809951702,5.01866834227373,2015,0.489668146980042,2015,0.204025509331958,1,-0.792433620042098,1.17982679649312,1.19555689957769,-0.440887838541295,-0.765250995948614
"277",2018,30560,"male",0.67,"wt",106,12358,"201802","20180201","1","05/25/2018",2017,73578.1237313756,208.509008638709,5.34476673909979,2017,0.263770314246628,2017,0.162736356810297,3,-1.39961985076293,1.94955747849434,1.4319589443495,-1.1505224673139,0.0867491007553085
"278",2016,30665,"male",0.816,"wt",58,12719,"2016p06a","2016p06a01","1","05/28/2016",2015,0,0,0,2015,0,2015,0.3191822872522,1,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"279",2017,30665,"male",0.795,"wt",61,12779,"201712","20171201","1","05/18/2017",2016,53997.166477432,148.586045102776,5.00787177979084,2016,0.63711488904338,2016,0.325371448770507,2,0.992044362215293,1.15838805200396,1.18773003053355,0.0223008198081923,-0.339250947596653
"280",2019,30665,"male",0.622,"ht",14,12383,"201959","20195901","1","05/26/2019",2018,6820.66302953061,19.3287028049028,3.01203381866416,2018,0.787558567855656,2018,0.181320668274605,4,-1.12632438841031,-0.548210743200101,-0.259134411720048,0.494904044342551,0.51274914910727
"281",2016,30681,"male",0.665,"wt",58,12719,"2016p04","2016p0401","1","05/18/2016",2015,0,0,0,2015,0,2015,0.3191822872522,1,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"282",2017,30681,"male",0.869,"wt",58,12719,"2017p01","2017p0102","2","05/21/2017",2016,14123.528046036,26.1232566559685,3.30039153904747,2016,0.0235101964754911,2016,0.327311465366931,2,1.0205736802753,-0.458501507267833,-0.050092124521345,-1.90527472598028,-0.339250947596653
"283",2016,30693,"male",0.502,"wt",104,12840,"201656","20165602","2","05/31/2016",2015,115.486965795112,0.237703684155581,0.21325779517376,2015,0,2015,0.282324461004884,1,0.359007919251676,-0.800271287843103,-2.28808144504244,-1.97912957153758,-0.765250995948614
"284",2016,30721,"female",0.755,"wt",66,12426,"201653","20165302","2","05/31/2016",NA,0,0,0,NA,0,2015,0.329478684332214,1,1.05244417008461,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"285",2017,30721,"female",0.467,"wt",66,12426,"201753","20175302","2","06/02/2017",NA,0,0,0,NA,0,2016,0.328695830822987,2,1.04093175477832,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.339250947596653
"286",2019,30721,"female",0.49,"wt",58,12406,"201949","20194902","2","06/05/2019",2018,2340.32344795403,4.32872508126913,1.67311201280563,2018,0.498702277650775,2018,0.313463629374596,4,0.816931444329305,-0.746257085915768,-1.22977350646955,-0.412508053364806,0.51274914910727
"287",2015,30748,"female",0.223,"nt",52,817,"201549","20154902","2","06/09/2015",2014,12246.9703577313,28.6180818785491,3.38838504909758,2014,1.0957873627476,2014,0.294477667246542,1,0.537729424498701,-0.42556205761329,0.0136979643136817,1.46317285769721,-0.765250995948614
"288",2016,31781,"male",0.936,"kt",6,9671,"201676","20167601","1","05/25/2016",2015,4322.71895009662,14.0802940976193,2.71338886488429,2015,0.978121252584435,2015,0.330558920911889,1,1.0683298140623,-0.617506056080256,-0.475634334508689,1.09353696790409,-0.765250995948614
"289",2016,31913,"female",0.911,"kt",38,6309,"201624","20162401","1","05/15/2016",2015,10278.8942154365,58.4456117269954,4.08506180589589,2015,0.648351994906361,2015,0.319425402563955,1,0.904603541482677,-0.03174592617865,0.518747395574628,0.0576010232278751,-0.765250995948614
"290",2016,31988,"female",0.926,"kt",1,5992,"201611","20161101","1","05/25/2016",2015,2143.68137519426,11.5945396056082,2.53326335539357,2015,1.02347975787101,2015,0.158466156578744,1,-1.46241616952147,-0.650325743889271,-0.606214672141818,1.23602601116421,-0.765250995948614
"291",2017,31988,"female",0.81,"kt",1,5992,"201711","20171101","1","05/17/2017",2016,1556.83141107613,8.42044142560191,2.24288194795765,2016,0.776935796574843,2016,0.170083105089008,2,-1.29158071401715,-0.692233708524463,-0.816724012726467,0.461533709341187,-0.339250947596653
"292",2016,32154,"female",0.196,"ht",17,12373,"201678","20167801","1","05/24/2016",2015,6271.96612637734,11.8447406513236,2.55293443972537,2015,1.00472461514304,2015,0.308125105506027,1,0.738424669852181,-0.647022312180203,-0.591954299799673,1.17710867412607,-0.765250995948614
"293",2016,32167,"female",0.622,"ht",14,12382,"201665","20166501","1","05/25/2016",2015,53005.6521511894,150.209809951702,5.01866834227373,2015,0.489668146980042,2015,0.204025509331958,1,-0.792433620042098,1.17982679649312,1.19555689957769,-0.440887838541295,-0.765250995948614
"294",2016,32327,"male",0.837,"nt",54,811,"201653","20165302","02","06/08/2016",2015,18918.485433106,41.1708610047928,3.741729485022,2015,0.338250056159139,2015,0.342414150781092,1,1.24266936571171,-0.259826345022652,0.269851775477087,-0.916552077409641,-0.765250995948614
"295",2016,32588,"female",0.311,"ht",15,12410,"201672","20167202","2","06/04/2016",2015,3511.04285346032,9.42402299992405,2.34411304625948,2015,0.744545496635144,2015,0.328280310294999,1,1.03482123112338,-0.678983311485661,-0.743337455583064,0.359782939112829,-0.765250995948614
"296",2016,32633,"male",0.839,"wt",58,12403,"201625","20162501","1","05/22/2016",2015,0,0,0,2015,0,2015,0.3191822872522,1,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"297",2017,32633,"male",0.687,"ht",15,12375,"201773b","201773b02","2","05/30/2017",2016,2693.73946177108,7.2302913131677,2.10782141055922,2016,1.00759490664977,2016,0.335911136624458,2,1.14703793680265,-0.707947390330728,-0.914634911767157,1.18612539740845,-0.339250947596653
"298",2018,32633,"male",0.785,"ht",23,12372,"201879","20187902","2","06/03/2018",2017,2169.6888487503,5.82368215561645,1.92039923167444,2017,0.932011965402919,2017,0.28220468102182,3,0.357246469766989,-0.726519004530159,-1.05050490301885,0.948689421134397,0.0867491007553085
"299",2019,32633,"male",0.762,"ht",15,12375,"201973b","201973b01","1","05/24/2019",2018,1722.74980335006,4.62404887877825,1.72705184557626,2018,0.86514000176535,2018,0.308404240610084,4,0.742529549253746,-0.742357893590873,-1.19067031894782,0.738618078186882,0.51274914910727
"300",2016,32644,"male",0.772,"wt",56,12805,"201605","20160501","1","05/25/2016",2015,124.369802747791,0.355023355627828,0.303818690808819,2015,1.05766522150496,2015,0.365662214031798,1,1.5845486011683,-0.798722303418475,-2.22243015355231,1.34341610208166,-0.765250995948614
"301",2016,32782,"female",0.688,"wt",58,12406,"201649","20164901","1","05/23/2016",2015,0,0,0,2015,0,2015,0.3191822872522,1,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"302",2016,33050,"male",0.737,"nt",49,12396,"201630","20163001","01","05/30/2016",2015,7290.74106238726,24.2254934933552,3.22785512970957,2015,0.40177993384941,2015,0.323910474533993,1,0.970559701337747,-0.483557881391903,-0.102676729826935,-0.7169795510813,-0.765250995948614
"303",2016,33166,"male",0.193,"nt",51,833,"201609","20160902","02","06/06/2016",2015,8155.34448278897,17.986628416718,2.94373496386465,2015,0.403854354142079,2015,0.355909441963443,1,1.44112718053833,-0.565930297797411,-0.308647040691324,-0.710462974731301,-0.765250995948614
"304",2016,33198,"male",0.145,"nt",52,822,"201647","20164702","02","06/07/2016",2015,19483.7553093541,45.5286236887734,3.84006768641143,2015,0.389536740527317,2015,0.308692602927513,1,0.746770121363086,-0.202290328777415,0.341141153511173,-0.755440273979725,-0.765250995948614
"305",2018,33198,"male",0.899,"nt",51,852,"201841","20184102","2","06/04/2018",2017,101392.070351778,223.620412070623,5.4144119200565,2017,0.49208917738187,2017,0.303546857402187,3,0.6710982889579,2.14907498699545,1.48244758013218,-0.433282422457132,0.0867491007553085
"306",2017,33231,"female",0.676,"nt",14,12395,"201772","20177201","1","05/25/2017",2016,37269.2574642561,105.615304284514,4.66922706882387,2016,0.352666980229232,2016,0.213171879416157,1,-0.657929770071114,0.591040671918776,0.942232650285931,-0.871262804658641,-0.765250995948614
